SGBid	genomename	uSGB	estTaxLevel	estTaxonomy	closestTaxLevel	closestTaxID	krakenDBtaxid	avgDist	medianAb	noSamples
1021	HMP_2012__SRS013687__bin.18	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	40518.0	1239.0	0.30518166666700003	2.0560836996000003	3
1022	BritoIL_2016__M1.20.ST__bin.5	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_568	1506.0	1239.0	0.30645559999999994	0.36492112979999997	5
1024	BackhedF_2015__SID577_M__bin.61	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_568	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_568	1506.0	1506.0	0.026096168082900002	1.1444372379	192
1037	RampelliS_2015__H14__bin.60	Yes	Other	-	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_alkalitolerans	293256.0	1224.0	0.352269375	0.9601017262	8
1303	LiuW_2016__SRR3993017__bin.14	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	357276.0	976.0	0.293910333333	0.459909048	6
1314	CM_periimplantitis__SP_321SPI_T016__bin.8	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_oral_taxon_071	712630.0	1239.0	0.306973	3.0143079279	2
1315	CM_periimplantitis__SP_323SPI_T016__bin.13	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens	28133.0	976.0	0.293108142857	0.961788344	7
1316	HMP_2012__SRS058053__bin.42	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis	837.0	976.0	0.35328000000000004	0.448214226	1
1317	HMP_2012__SRS049318__bin.54	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	28123.0	976.0	0.339586	0.20154059359999998	1
1318	CM_periimplantitis__SP_321SPI_T016__bin.10	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Candidatus_Bacteroides_periocalifornicus	1702214.0	976.0	0.300994	6.5921902849	1
1319	HMP_2012__SRS014107__bin.4	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Candidatus_Bacteroides_periocalifornicus	1702214.0	816.0	0.0675936888889	2.4158107636	9
1320	HMP_2012__SRS058053__bin.5	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Candidatus_Bacteroides_periocalifornicus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Candidatus_Bacteroides_periocalifornicus	1702214.0	1702214.0	0.027396333333299997	0.5409546938	6
1321	HMP_2012__SRS018739__bin.22	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium_KA00251	1497953.0	976.0	0.295282285714	0.3068668325	7
1322	HMP_2012__SRS049389__bin.18	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis	281920.0	976.0	0.320287	0.1756441925	1
1332	RampelliS_2015__H21__bin.31	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis	837.0	976.0	0.28027475	1.2478055775	4
1333	CM_madagascar__A08_01_1FE__bin.66	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis	837.0	976.0	0.282080625	0.6502243635	8
1341	CM_periimplantitis__SP_125SPI_T016__bin.4	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274	k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274	652708.0	652708.0	0.0311003142857	1.077094148	35
1342	CM_periimplantitis__SP_305SPI_T016__bin.1	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified	k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274	652708.0	976.0	0.0902048	1.3978231199000002	2
1343	HMP_2012__SRS063932__bin.49	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified	k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274	652708.0	976.0	0.0983623588235	0.4888423244	17
1370	CosteaPI_2017__SID713A087-11-0-0__bin.9	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_An322	1965632.0	976.0	0.330576888889	0.6752651043000001	9
1371	BackhedF_2015__SID385_M__bin.18	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis	28127.0	976.0	0.320287	4.5182539033	1
1395	HMP_2012__SRS013946__bin.31	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_sp_COT_290_OH860	1924944.0	976.0	0.278439764706	1.0616993325	17
1397	BritoIL_2016__WL.44.SA__bin.20	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_sp_COT_239_OH1446	1924944.0	976.0	0.27286925	1.4301604593000001	4
1398	BritoIL_2016__W2.46.SA__bin.4	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_sp_COT_290_OH860	1924944.0	976.0	0.279978	1.0262371366	1
1404	BritoIL_2016__M1.59.ST__bin.87	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_386	59823.0	976.0	0.28507908	0.326955871	75
1407	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.93	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus	626929.0	976.0	0.3209585	0.38628917659999995	4
1408	LiJ_2014__MH0385__bin.51	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_755	59823.0	976.0	0.29485277419399997	0.2209981573	31
1410	BritoIL_2016__W2.23.SA__bin.5	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_tannerae	76122.0	1283313.0	0.0642217333333	1.31407922	3
1411	CM_periimplantitis__SP_287SPT_T016__bin.27	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_tannerae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_tannerae	76122.0	76122.0	0.03737217	1.6747989878999998	10
1415	ZellerG_2014__CCIS35100175ST-4-0__bin.46	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	165179.0	976.0	0.267897	0.3816878885	7
1416	XieH_2016__YSZC12003_35739__bin.8	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp	29523.0	976.0	0.2496525	1.0711634074	10
1423	LeChatelierE_2013__MH0055__bin.38	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_617	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_617	59823.0	59823.0	0.021351099999999998	0.6431853845000001	2
1424	LiJ_2014__O2.UC35-1__bin.26	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_755	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_755	59823.0	59823.0	0.0205404363636	0.7395443716	22
1425	LiJ_2014__MH0386__bin.77	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_755	59823.0	171552.0	0.190183	0.2426723475	1
1426	ZellerG_2014__CCIS63468405ST-4-0__bin.26	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_755	59823.0	171552.0	0.204284	0.4259964646	1
1427	CosteaPI_2017__pluto1-11-30-0__bin.50	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_755	59823.0	171552.0	0.26803	1.2012941802	1
1428	NielsenHB_2014__O2_UC24_2__bin.41	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1058	59823.0	171552.0	0.25242	1.08195921	1
1429	LiJ_2014__MH0355__bin.69	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_462	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_462	29523.0	29523.0	0.02422485	0.8388183056999999	18
1430	Bengtsson-PalmeJ_2015__TRAVELRES5__bin.91	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_462	29523.0	815.0	0.19450514285700002	0.8395592256000001	7
1431	LeChatelierE_2013__MH0415__bin.60	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_755	59823.0	171552.0	0.179768	0.33958646659999997	1
1433	RaymondF_2016__P1E7__bin.8	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	820.0	815.0	0.21089699999999997	0.3066763885	1
1437	CosteaPI_2017__SID713B002-11-90-0__bin.87	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_P5_60	59823.0	976.0	0.280224265306	0.6165149493	49
1454	HMP_2012__SRS013252__bin.14	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_saccharolytica	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_saccharolytica	633701.0	633701.0	0.03013528	0.49414360729999995	15
1455	HMP_2012__SRS063603__bin.7	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_oral_taxon_317	652721.0	171552.0	0.24980575	0.3229403576	4
1456	CM_cf__CF_TNFC046IS_t2M15__bin.39	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_oral_taxon_317	652721.0	171552.0	0.16111695	0.7836191137	40
1457	HMP_2012__SRS045197__bin.7	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_loescheii	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_loescheii	840.0	840.0	0.0342957771429	1.1503627451	35
1458	HMP_2012__SRS013950__bin.37	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_HMSC073D09	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_HMSC073D09	1739459.0	1739459.0	0.035514006666699995	1.3810604121	15
1459	HMP_2012__SRS019128__bin.45	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_oral_taxon_317	652721.0	838.0	0.050794207142900005	0.9982065979000001	14
1460	HMP_2012__SRS011343__bin.16	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_oral_taxon_317	652721.0	838.0	0.0603394	0.5331568467	1
1461	HMP_2012__SRS024289__bin.32	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_oral_taxon_317	652721.0	838.0	0.0667972	0.5496712868	1
1462	CM_periimplantitis__SP_323SPI_T016__bin.5	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_HMSC073D09	1739459.0	171552.0	0.15399000000000002	3.2645169432	1
1463	HMP_2012__SRS049147__bin.61	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473	712469.0	1283313.0	0.164638	1.9167654912	3
1464	HMP_2012__SRS015803__bin.2	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473	712469.0	712469.0	0.028481128571399998	0.48286105479999997	14
1465	HMP_2012__SRS023958__bin.23	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473	712469.0	1283313.0	0.108812428571	0.5478247618	21
1466	HMP_2012__SRS013239__bin.1	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473	712469.0	1283313.0	0.120706384615	5.3247884541	13
1467	HMP_2012__SRS063603__bin.62	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473	712469.0	171552.0	0.25537	0.9707712654	2
1468	Castro-NallarE_2015__ES_210_megahit__bin.4	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473	712469.0	171552.0	0.263328757576	0.8166030115	66
1469	CM_cf__CF_TNFC057IS_t1M15__bin.1	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473	712469.0	171552.0	0.251990068966	0.9773891704000001	29
1470	HMP_2012__SRS055378__bin.57	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473	712469.0	171552.0	0.27074699999999996	0.2591140883	1
1471	CosteaPI_2017__SID713A028-11-0-0__bin.44	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	59823.0	171552.0	0.24892399999999998	0.8367081886	3
1472	HMP_2012__SRS049959__bin.39	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_891	59823.0	171552.0	0.25839597076	1.2037859138	171
1473	HeQ_2017__SZAXPI029554-33__bin.64	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	59823.0	171552.0	0.21811341666700002	1.1216729859	12
1474	CosteaPI_2017__SID713A066-11-0-0__bin.48	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	59823.0	171552.0	0.214123756098	1.6204303615	41
1475	BritoIL_2016__W1.33.ST__bin.51	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	59823.0	171552.0	0.20860079199999998	1.3842607107	125
1476	BritoIL_2016__M2.39.ST__bin.47	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	59823.0	171552.0	0.240698	0.7022262286	1
1477	BritoIL_2016__W1.9.ST__bin.43	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	59823.0	59823.0	0.0363376053125	1.1522648511	128
1478	LiJ_2014__MH0261__bin.21	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	59823.0	171552.0	0.196455263158	1.3884421650999998	19
1481	QinJ_2012__NLM001__bin.13	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_891	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_891	59823.0	59823.0	0.0196199690909	1.3295958922	22
1482	ZeeviD_2015__PNP_Main_790_megahit__bin.8	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_891	59823.0	171552.0	0.253651	0.6324394001	4
1483	BritoIL_2016__W3.22.SA__bin.33	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_rava	671218.0	1283313.0	0.132128333333	0.13337588949999998	3
1484	HMP_2012__SRS024318__bin.36	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_rava	671218.0	1283313.0	0.08111619999999999	0.386571306	2
1487	CosteaPI_2017__SID713A040-11-0-0__bin.65	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_386	59823.0	976.0	0.298018666667	1.2197572689	3
1488	RampelliS_2015__H15__bin.4	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	165179.0	976.0	0.248415	1.7316832156	2
1489	RampelliS_2015__H27__bin.15	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_885	2022527.0	976.0	0.21874000000000002	1.9278162904	2
1497	ZeeviD_2015__PNP_Main_690_megahit__bin.3	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_KH2C16	1855325.0	976.0	0.306598	6.3384460402	1
1501	HMP_2012__SRS023468__bin.4	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_S7_1_8	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_S7_1_8	59823.0	59823.0	0.0203791	2.7953483164999997	1
1502	VincentC_2016__MM103.2_megahit__bin.30	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_S7_1_8	59823.0	838.0	0.0538995363636	1.68033979	11
