Proteins	log fold change (Industrial plaque - CMC)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (Industrial plaque)	structural.zero (CMC)
PYRIMSYN1-RXN	-0.242077110896117	0.128338464557108	-0.763045974388511	0.278891752596277	0.096	0.10683185840708	FALSE	0	0
CARBAMATE-KINASE-RXN	-0.0298411460109156	0.111642764312894	-0.48303656362756	0.423354271605729	0.096	0.10683185840708	FALSE	0	0
TETRAACYLDISACC4KIN-RXN	-0.120494056607017	0.086846149021836	-0.473031697685497	0.232043584471464	0.1	0.110915104740904	FALSE	0	0
2.7.1.148-RXN	-0.102410808099677	0.0749805186217319	-0.406781876471404	0.20196026027205	0.1	0.110915104740904	FALSE	0	0
3.4.24.57-RXN	0.184798887766183	0.101749016453989	-0.228234489611619	0.597832265143985	0.1	0.110915104740904	FALSE	0	0
LIPIDADISACCHARIDESYNTH-RXN	-0.0869703437603153	0.0862743388918071	-0.437186815775392	0.263246128254762	0.105	0.116332599118943	FALSE	0	0
RXN0-1147	0.0416354101527712	0.0857583530203856	-0.306486502184191	0.389757322489733	0.106	0.117311331133113	FALSE	0	0
RXN-11574	0.0903860343566518	0.12069374533979	-0.399550350321938	0.580322419035242	0.113	0.124920879120879	FALSE	0	0
GLYCOLATE-REDUCTASE-RXN	-0.342583555009029	0.181183262731146	-1.07806717478451	0.39290006476645	0.114	0.125888035126235	FALSE	0	0
RXN-20785	-0.0869703437603153	0.0862743388918071	-0.437186815775392	0.263246128254762	0.119	0.131265350877193	FALSE	0	0
BETA-PHOSPHOGLUCOMUTASE-RXN	-0.192920652595369	0.112742719806758	-0.650581158410693	0.264739853219955	0.133	0.146547645125958	FALSE	0	0
RXN0-5398	0.205472169353753	0.224271146238459	-0.704919618277428	1.11586395698493	0.147	0.161796498905908	FALSE	0	0
ARGININE-DEIMINASE-RXN	-0.152115176771595	0.109997076157588	-0.598630194315735	0.294399840772545	0.149	0.163818579234973	FALSE	0	0
3.4.24.15-RXN	0.187022097069521	0.15491148523948	-0.44181556812803	0.815859762267072	0.154	0.169131004366812	FALSE	0	0
RXN-12472	0.209409820076007	0.129413663095288	-0.315923634830172	0.734743274982185	0.163	0.178820065430752	FALSE	0	0
3.4.21.26-RXN	0.273371593106126	0.179746026059288	-0.45627780106839	1.00302098728064	0.165	0.180816993464052	FALSE	0	0
PGLYCEROLTRANSI-RXN	-0.148157304124388	0.129238397835786	-0.672779298570387	0.376464690321611	0.18	0.197040261153428	FALSE	0	0
1.3.99.15-RXN	0.00229895410356938	0.0978606207739887	-0.394950121309819	0.399548029516958	0.186	0.203386956521739	FALSE	0	0
2.1.1.34-RXN	0.241711769721858	0.158445570091011	-0.401471930975977	0.884895470419692	0.199	0.217365906623236	FALSE	0	0
RXN-20482	-0.0835726629626876	0.0576468953412141	-0.317580741938991	0.150435416013616	0.2	0.21822125813449	FALSE	0	0
RXN-20481	-0.0835726629626876	0.0576468953412141	-0.317580741938991	0.150435416013616	0.214	0.233243770314193	FALSE	0	0
RXN-20498	-0.0835726629626876	0.0576468953412141	-0.317580741938991	0.150435416013616	0.219	0.238435064935065	FALSE	0	0
MALONYL-COA-ACP-TRANSACYL-RXN	-0.0835726629626876	0.0576468953412141	-0.317580741938991	0.150435416013616	0.225	0.244438444924406	FALSE	0	0
RXN-20490	-0.0835726629626876	0.0576468953412141	-0.317580741938991	0.150435416013616	0.225	0.244438444924406	FALSE	0	0
ANTHRANSYN-RXN	0.0371789429616571	0.0586845863443293	-0.201041471766168	0.275399357689482	0.255	0.276731391585761	FALSE	0	0
4OH2OXOGLUTARALDOL-RXN	0.135567928029006	0.126426656258238	-0.377640264489844	0.648776120547855	0.256	0.277218514531755	FALSE	0	0
CEPHALOSPORIN-C-DEACETYLASE-RXN	0.283936257937991	0.183432026115462	-0.460675846494318	1.0285483623703	0.256	0.277218514531755	FALSE	0	0
2.1.1.113-RXN	0.11496436355017	0.18334147398989	-0.629280159439512	0.859208886539853	0.265	0.286655913978495	FALSE	0	0
3.4.14.11-RXN	-0.0193501082778558	0.156630988709859	-0.655167814664354	0.616467598108643	0.276	0.298234156820623	FALSE	0	0
RXN0-1441	0.143469888223543	0.109865300547149	-0.302510207929388	0.589449984376473	0.294	0.317343347639485	FALSE	0	0
RXN-11291	0.0718208661936775	0.060692715146838	-0.174551216731204	0.318192949118559	0.305	0.328863879957128	FALSE	0	0
RXN-14126	0.192334170984388	0.145200657684529	-0.397083988826904	0.78175233079568	0.307	0.330665952890792	FALSE	0	0
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN	-0.151440366673507	0.113025047585763	-0.610246935617046	0.307366202270031	0.313	0.33640811965812	FALSE	0	0
2.1.1.100-RXN	0.317808105743482	0.242724673618112	-0.66749273755998	1.30310894904694	0.313	0.33640811965812	FALSE	0	0
RXN-14712	0.0718208661936775	0.060692715146838	-0.174551216731204	0.318192949118559	0.314	0.337122732123799	FALSE	0	0
RXN-15521	0.0718208661936775	0.060692715146838	-0.174551216731204	0.318192949118559	0.317	0.339980810234542	FALSE	0	0
S-2-HYDROXY-ACID-OXIDASE-RXN	0.194619066982686	0.15001430579794	-0.414339304685979	0.803577438651351	0.318	0.340690095846645	FALSE	0	0
RXN-11348	0.0718208661936775	0.060692715146838	-0.174551216731204	0.318192949118559	0.32	0.342468085106383	FALSE	0	0
2.9.1.1-RXN	-0.138885319394171	0.125469101048202	-0.648206474217616	0.370435835429273	0.326	0.348148619957537	FALSE	0	0
RXN-14124	0.192334170984388	0.145200657684529	-0.397083988826904	0.78175233079568	0.326	0.348148619957537	FALSE	0	0
2.4.1.129-RXN	0.0718208661936775	0.060692715146838	-0.174551216731204	0.318192949118559	0.335	0.356624338624339	FALSE	0	0
RXN-16650	0.0718208661936775	0.060692715146838	-0.174551216731204	0.318192949118559	0.335	0.356624338624339	FALSE	0	0
GAPOXNPHOSPHN-RXN	0.146975305916023	0.116825903133628	-0.327260210240678	0.621210822072724	0.335	0.356624338624339	FALSE	0	0
3-NUCLEOTID-RXN	0.192334170984388	0.145200657684529	-0.397083988826904	0.78175233079568	0.338	0.359437632135307	FALSE	0	0
RXN-11350	0.0718208661936775	0.060692715146838	-0.174551216731204	0.318192949118559	0.342	0.363307286166843	FALSE	0	0
RXN-14090	0.192334170984388	0.145200657684529	-0.397083988826904	0.78175233079568	0.343	0.363985232067511	FALSE	0	0
RXN-969	0.194619066982686	0.15001430579794	-0.414339304685979	0.803577438651351	0.349	0.369962065331928	FALSE	0	0
PYRIMSYN3-RXN	0.0363690628449218	0.0658817345303716	-0.231066989796354	0.303805115486198	0.356	0.376985263157895	FALSE	0	0
2.1.1.17-RXN	-0.161074620800314	0.1382762697375	-0.722384367973252	0.400235126372624	0.362	0.382935856992639	FALSE	0	0
RXN-14115	0.192334170984388	0.145200657684529	-0.397083988826904	0.78175233079568	0.371	0.392044117647059	FALSE	0	0
DAPASYN-RXN	0.0734244251307508	0.0730250600212839	-0.223008781056031	0.369857631317532	0.376	0.396494758909853	FALSE	0	0
RXN1YI0-11	0.146975305916023	0.116825903133628	-0.327260210240678	0.621210822072724	0.376	0.396494758909853	FALSE	0	0
DGTPTRIPHYDRO-RXN	0.046202068214571	0.0635176805523188	-0.211637496589399	0.304041633018541	0.401	0.422414659685864	FALSE	0	0
ABC-7-RXN	-0.196815859856951	0.250799636314778	-1.21489568453083	0.82126396481693	0.404	0.425129707112971	FALSE	0	0
L-ASPARTATE-OXID-RXN	-0.0842273964328593	0.156332352952869	-0.718832840139933	0.550378047274214	0.405	0.425736677115988	FALSE	0	0
2.4.1.230-RXN	-0.264417267675732	0.264624929240225	-1.33861859238217	0.809784057030701	0.407	0.42739248434238	FALSE	0	0
ABC-70-RXN	-0.196815859856951	0.250799636314778	-1.21489568453083	0.82126396481693	0.419	0.439534932221064	FALSE	0	0
RXN-15358	-0.264417267675732	0.264624929240225	-1.33861859238217	0.809784057030701	0.435	0.45584375	FALSE	0	0
RXN-15047	0.0361220161590543	0.0991936188746993	-0.366538145540595	0.438782177858703	0.445	0.465837669094693	FALSE	0	0
TRANS-RXN0-277	0.116116106392166	0.105005447350133	-0.310136215975045	0.542368428759376	0.451	0.471627858627859	FALSE	0	0
RXN-12093	-0.0693344173378474	0.0708132516465658	-0.356789151643916	0.218120316968221	0.452	0.472182762201454	FALSE	0	0
1.2.3.3-RXN	0.0908957619311108	0.14922720474204	-0.514867502612338	0.696659026474559	0.473	0.493096373056995	FALSE	0	0
SIROHEME-FERROCHELAT-RXN	0.121968822700244	0.124433000596541	-0.383146452953396	0.627084098353884	0.473	0.493096373056995	FALSE	0	0
3.4.13.9-RXN	0.111758130234641	0.105814564576707	-0.317778670277255	0.541294930746537	0.48	0.499875776397516	FALSE	0	0
RXN0-4401	-0.0996113458882468	0.144787500232227	-0.687352361056177	0.488129669279684	0.505	0.525367114788004	FALSE	0	0
RXN0-5329	-0.21055069488718	0.211184596877055	-1.06781979033582	0.646718400561457	0.514	0.534177685950413	FALSE	0	0
GCVMULTI-RXN	-0.180957717287433	0.26151595080137	-1.24253865597396	0.880623221399097	0.516	0.535702786377709	FALSE	0	0
SUCCCOASYN-RXN	-0.0610218880876934	0.07003763790341	-0.345328146123024	0.223284369947638	0.544	0.56418969072165	FALSE	0	0
3.5.2.12-RXN	-0.102404171518086	0.125858799853599	-0.613307244470695	0.408498901434523	0.561	0.581221421215242	FALSE	0	0
MALTOSE-PHOSPHORYLASE-RXN	-0.0507816030337274	0.186664082759465	-0.808513709192565	0.706950503125111	0.629	0.651002057613169	FALSE	0	0
DARAB5PISOM-RXN	-0.0163931740865331	0.0908537405170527	-0.385198972913431	0.352412624740365	0.634	0.654829568788501	FALSE	0	0
TRANS-RXN0-503	0.11566242906946	0.139400764312011	-0.450212018659215	0.681536876798135	0.634	0.654829568788501	FALSE	0	0
ABC-16-RXN	0.11566242906946	0.139400764312011	-0.450212018659215	0.681536876798135	0.637	0.657253333333333	FALSE	0	0
TRANS-RXN0-504	0.11566242906946	0.139400764312011	-0.450212018659215	0.681536876798135	0.642	0.661733606557377	FALSE	0	0
3.6.1.17-RXN	-0.025672375275132	0.12246374618241	-0.522793786909924	0.47144903635966	0.662	0.681649948822927	FALSE	0	0
1.7.2.3-RXN	-0.121680338789211	0.179581956247104	-0.850663718578391	0.607303040999969	0.681	0.699781409601635	FALSE	0	0
3.4.13.20-RXN	0.110337889741568	0.172486128021609	-0.589841143829739	0.810516923312875	0.681	0.699781409601635	FALSE	0	0
RXN-19618	-0.121680338789211	0.179581956247104	-0.850663718578391	0.607303040999969	0.686	0.7042	FALSE	0	0
RXN-19944	0.110337889741568	0.172486128021609	-0.589841143829739	0.810516923312875	0.695	0.712711518858308	FALSE	0	0
RXN-19619	-0.121680338789211	0.179581956247104	-0.850663718578391	0.607303040999969	0.697	0.714034623217923	FALSE	0	0
D-RIBULOKIN-RXN	-0.0128524055349138	0.114571905121892	-0.477938187926759	0.452233376856932	0.71	0.726612410986775	FALSE	0	0
N-ACETYLNEURAMINATE-SYNTHASE-RXN	-0.126887613323744	0.166438594222196	-0.802517679278172	0.548742452630685	0.747	0.763701219512195	FALSE	0	0
2.7.9.3-RXN	0.0615254644409489	0.118238810256919	-0.418445515520634	0.541496444402532	0.748	0.763947208121827	FALSE	0	0
RXN-8992	-0.0633045300560512	0.187648884822605	-0.825034278023752	0.69842521791165	0.754	0.769294117647059	FALSE	0	0
24-DICHLOROPHENOL-6-MONOOXYGENASE-RXN	-0.0744411966282888	0.11684839823675	-0.548768027951866	0.399885634695288	0.763	0.777687943262411	FALSE	0	0
RXN-9866	-0.0744411966282888	0.11684839823675	-0.548768027951866	0.399885634695288	0.783	0.797265182186235	FALSE	0	0
NAG6PDEACET-RXN	0.0444130416283906	0.087226576687208	-0.309668882912993	0.398494966169774	0.807	0.820871587462083	FALSE	0	0
RXN-12979	-0.0726585695284331	0.155861905602226	-0.705354309683704	0.560037170626837	0.818	0.831220202020202	FALSE	0	0
3.5.1.80-RXN	0.0444130416283906	0.087226576687208	-0.309668882912993	0.398494966169774	0.825	0.837487386478305	FALSE	0	0
3.1.31.1-RXN	0.0901635827292639	0.187024825237835	-0.669032898117382	0.84936006357591	0.845	0.856925403225807	FALSE	0	0
PHOSPHASERSYN-RXN	-0.0351076565169577	0.0825112435339968	-0.370048462592463	0.299833149558548	0.847	0.858088620342397	FALSE	0	0
URITRANS-RXN	-0.0717135323548885	0.129777709478421	-0.598524773606211	0.455097708896434	0.849	0.859249496981891	FALSE	0	0
RXN0-1863	-0.0814653432671806	0.181896160861486	-0.819842855610494	0.656912169076133	0.877	0.886695477386935	FALSE	0	0
ASPAMINOTRANS-RXN	0.0379049375937406	0.0968063516490334	-0.355064505912421	0.430874381099902	0.884	0.892875502008032	FALSE	0	0
NADPYROPHOSPHAT-RXN	-0.00655186839660304	0.132235994579136	-0.543342113210729	0.530238376417523	0.893	0.901061183550652	FALSE	0	0
RXN-11737	0.0379049375937406	0.0968063516490334	-0.355064505912421	0.430874381099902	0.9	0.907214428857715	FALSE	0	0
RXN-13697	0.0379049375937406	0.0968063516490334	-0.355064505912421	0.430874381099902	0.906	0.912348348348348	FALSE	0	0
HOLOCYTOCHROME-C-SYNTHASE-RXN	0.0356443017784835	0.126988288539192	-0.479843744501426	0.551132348058393	0.942	0.947652	FALSE	0	0
RXN-18435	-0.0210103147314653	0.0914107803716598	-0.3920773251209	0.350056695657969	0.954	0.958765234765235	FALSE	0	0
3.2.2.23-RXN	-0.0210103147314653	0.0914107803716598	-0.3920773251209	0.350056695657969	0.959	0.961868394815553	FALSE	0	0
RXN-21266	-0.0210103147314653	0.0914107803716598	-0.3920773251209	0.350056695657969	0.959	0.961868394815553	FALSE	0	0
GLYCERONE-KINASE-RXN	0.0149336154145447	0.131860364645118	-0.520331821537071	0.550199052366161	0.971	0.972934262948207	FALSE	0	0
ALDOSE-1-EPIMERASE-RXN	-0.00118117373447202	0.0817514468998771	-0.333037710488783	0.330675363019839	0.997	0.997992039800995	FALSE	0	0
ALDOSE1EPIM-RXN	-0.00118117373447202	0.0817514468998771	-0.333037710488783	0.330675363019839	0.998	0.998	FALSE	0	0
