Proteins	log fold change (Anterior - Posterior)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (Anterior)	structural.zero (Posterior)
RXN-17016	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
RXN-17017	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
RXN-17018	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
RXN-20513	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
RXN-20564	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
RXN-11361	0.130000731125312	0.132683760927182	-0.407297606800583	0.667299069051208	0.327195337373722	0.412495289140412	FALSE	0	0
RXN0-5038	0.12534599896313	0.129096106193787	-0.397424254200659	0.648116252126918	0.331572658334975	0.417472310753363	FALSE	0	0
RXN-20788	-0.0861068123771966	0.0896961820637677	-0.449328424459852	0.277114799705459	0.337063757270014	0.423289369594901	FALSE	0	0
UDPACYLGLCNACDEACETYL-RXN	-0.0861068123771966	0.0896961820637677	-0.449328424459852	0.277114799705459	0.337063757270014	0.423289369594901	FALSE	0	0
CYTDEAM-RXN	0.120225675414044	0.125649984818722	-0.388589627466647	0.629040978294735	0.33865306567383	0.423643217290815	FALSE	0	0
RXN-14129	0.120225675414044	0.125649984818722	-0.388589627466647	0.629040978294735	0.33865306567383	0.423643217290815	FALSE	0	0
RXN-14197	0.120225675414044	0.125649984818722	-0.388589627466647	0.629040978294735	0.33865306567383	0.423643217290815	FALSE	0	0
3.2.1.17-RXN	0.127390432927405	0.133732887457809	-0.41415630689214	0.66893717274695	0.340806102171598	0.425788600656546	FALSE	0	0
PYRIMSYN3-RXN	0.0659382129857873	0.0693458005045193	-0.214875227128162	0.346751653099737	0.341674972801941	0.426326153483295	FALSE	0	0
1.1.1.274-RXN	0.100024885656509	0.107349538771836	-0.334683388786159	0.534733160099177	0.351456336249966	0.437968665173035	FALSE	0	0
1.5.1.34-RXN	-0.0863609854670329	0.0931131161228094	-0.463419354797872	0.290697383863807	0.353674960458973	0.439044778500794	FALSE	0	0
RXN-13909	-0.0863609854670329	0.0931131161228094	-0.463419354797872	0.290697383863807	0.353674960458973	0.439044778500794	FALSE	0	0
RXN-14245	-0.0863609854670329	0.0931131161228094	-0.463419354797872	0.290697383863807	0.353674960458973	0.439044778500794	FALSE	0	0
5.1.3.20-RXN	-0.0643040408194286	0.0698041700641679	-0.346973632740005	0.218365551101148	0.35694273278359	0.442536143195982	FALSE	0	0
2.7.13.1-RXN	0.0874628530691369	0.0960092198861796	-0.30132318909556	0.476248895233834	0.362303859497475	0.448610638766301	FALSE	0	0
3.4.21.72-RXN	-0.113241234188437	0.129875116141234	-0.639166061409112	0.412683593032238	0.383249825415061	0.472714017353188	FALSE	0	0
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	0.11453954734114	0.131627329718017	-0.41848080864596	0.647559903328241	0.384201721922858	0.472714017353188	FALSE	0	0
N-ACYLMANNOSAMINE-KINASE-RXN	-0.113225106145824	0.129756847109354	-0.638671006979327	0.412220794687678	0.382884160376733	0.472714017353188	FALSE	0	0
NANK-RXN	-0.113225106145824	0.129756847109354	-0.638671006979327	0.412220794687678	0.382884160376733	0.472714017353188	FALSE	0	0
RXN-21514	0.11453954734114	0.131627329718017	-0.41848080864596	0.647559903328241	0.384201721922858	0.472714017353188	FALSE	0	0
RXN-8344	0.136839322215443	0.158856048002326	-0.506442794335115	0.780121438766	0.38901527209796	0.478031408949705	FALSE	0	0
RXN-7563	-0.0931737484337609	0.109251102757801	-0.535582341001113	0.349234844133591	0.393747845778377	0.483235992546191	FALSE	0	0
5.99.1.3-RXN	0.101003831696367	0.118730411215093	-0.379790895264514	0.581798558657249	0.394936627475286	0.484083735064285	FALSE	0	0
4.3.1.4-RXN	0.126057757438562	0.158878328973206	-0.517314585139187	0.76943010001631	0.427531279064136	0.523375822733425	FALSE	0	0
RXN0-5418	0.104375174455816	0.132150987957468	-0.430765717606928	0.639516066518561	0.429634306451869	0.525288736944927	FALSE	0	0
3.4.24.13-RXN	0.15564751430322	0.202857918299926	-0.665818666456268	0.977113695062707	0.44291889345312	0.539495193529364	FALSE	0	0
RXN-10642	-0.0755309394658585	0.0983421637758765	-0.473764157876158	0.322702278944441	0.442462067980179	0.539495193529364	FALSE	0	0
UROGENDECARBOX-RXN	-0.0755309394658585	0.0983421637758765	-0.473764157876158	0.322702278944441	0.442462067980179	0.539495193529364	FALSE	0	0
3.4.24.57-RXN	0.0864102053110911	0.115781389647911	-0.382442559984833	0.555262970607016	0.455472888130034	0.553373580884446	FALSE	0	0
MYRISTOYLACYLTRAN-RXN	0.100083087680304	0.134264906028506	-0.443618043089449	0.643784218450058	0.456020821284404	0.553373580884446	FALSE	0	0
MYRPALMTRAN-RXN	0.100083087680304	0.134264906028506	-0.443618043089449	0.643784218450058	0.456020821284404	0.553373580884446	FALSE	0	0
ALDOSE-1-EPIMERASE-RXN	-0.0608304553687438	0.0832607626167195	-0.397992057178909	0.276331146441422	0.465022468535447	0.562855029823158	FALSE	0	0
ALDOSE1EPIM-RXN	-0.0608304553687438	0.0832607626167195	-0.397992057178909	0.276331146441422	0.465022468535447	0.562855029823158	FALSE	0	0
O-SUCCINYLBENZOATE-COA-LIG-RXN	-0.0993205519674656	0.136110834975309	-0.650496708679473	0.451855604744541	0.465571444421624	0.562855029823158	FALSE	0	0
ASPAMINOTRANS-RXN	-0.0671278085134892	0.0942397841963335	-0.448748581555744	0.314492964528765	0.476273701264873	0.573653082564382	FALSE	0	0
RXN-11737	-0.0671278085134892	0.0942397841963335	-0.448748581555744	0.314492964528765	0.476273701264873	0.573653082564382	FALSE	0	0
RXN-13697	-0.0671278085134892	0.0942397841963335	-0.448748581555744	0.314492964528765	0.476273701264873	0.573653082564382	FALSE	0	0
3.4.21.96-RXN	-0.116275244436252	0.16560749539679	-0.786897115590465	0.554346626717962	0.482608435830113	0.580563613399592	FALSE	0	0
GSPAMID-RXN	0.0709368478748548	0.101931660015063	-0.341831912412077	0.483705608161786	0.486475447472522	0.584492132191955	FALSE	0	0
2.1.1.34-RXN	0.0845574468324299	0.122899829841153	-0.413121197815476	0.582236091480336	0.491440668974389	0.589728802769267	FALSE	0	0
GALACTOKIN-RXN	0.0504007869503038	0.0756697056160795	-0.256021089960271	0.356822663860879	0.505370868232777	0.605697267475043	FALSE	0	0
CARBAMATE-KINASE-RXN	-0.0828018257103969	0.126141308176546	-0.593606725672886	0.428003074252092	0.511553169818755	0.612351823970234	FALSE	0	0
RXN-11600	0.0822318893954932	0.126064808954891	-0.428263229593346	0.592727008384333	0.514208609043475	0.614773392361941	FALSE	0	0
3.1.13.5-RXN	0.0928501241313824	0.146091150338669	-0.49874097725236	0.684441225515124	0.525061317206163	0.624675153395826	FALSE	0	0
QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN	0.0876957287572737	0.137430109574759	-0.468822785185183	0.64421424269973	0.52340112291364	0.624675153395826	FALSE	0	0
RXN0-6483	0.0928501241313824	0.146091150338669	-0.49874097725236	0.684441225515124	0.525061317206163	0.624675153395826	FALSE	0	0
RXN0-6484	0.0928501241313824	0.146091150338669	-0.49874097725236	0.684441225515124	0.525061317206163	0.624675153395826	FALSE	0	0
3.4.17.13-RXN	0.0835887847839665	0.132992670723292	-0.454960472763584	0.622138042331517	0.529662209704298	0.627843497356802	FALSE	0	0
RXN-16664	0.0835887847839665	0.132992670723292	-0.454960472763584	0.622138042331517	0.529662209704298	0.627843497356802	FALSE	0	0
RXN0-5227	0.0835887847839665	0.132992670723292	-0.454960472763584	0.622138042331517	0.529662209704298	0.627843497356802	FALSE	0	0
RXN-11840	-0.0650411539349595	0.10557550333304	-0.492565532729616	0.362483224859697	0.537852986865759	0.636776008810619	FALSE	0	0
RXN0-5329	-0.0834540083781732	0.139709698461733	-0.649203639313142	0.482295622556795	0.55028127757863	0.650697569107577	FALSE	0	0
RXN-11574	0.0796376516474977	0.13392220542932	-0.462675724802797	0.621951028097793	0.552073395763012	0.652023500220714	FALSE	0	0
ACID-PHOSPHATASE-RXN	-0.0498589262895193	0.086295534517271	-0.399309732797805	0.299591880218766	0.563419761711848	0.663007274072538	FALSE	0	0
KETOGLUTREDUCT-RXN	0.0745497929493846	0.128998383944585	-0.447824737318792	0.596924323217561	0.563323120278987	0.663007274072538	FALSE	0	0
RXN-16701	0.0745497929493846	0.128998383944585	-0.447824737318792	0.596924323217561	0.563323120278987	0.663007274072538	FALSE	0	0
2.3.2.10-RXN	-0.0781224884395182	0.135738117214557	-0.627789337366096	0.471544360487059	0.56492727971854	0.663977407359638	FALSE	0	0
2.7.7.33-RXN	-0.0887478700236555	0.154519979183222	-0.714471224647682	0.536975484600371	0.565733958027996	0.664122472467648	FALSE	0	0
UDPGLCNACEPIM-RXN	0.0455117110555783	0.0798612449902227	-0.277883660752493	0.368907082863649	0.568755822783138	0.666864487026791	FALSE	0	0
CPM-KDOSYNTH-RXN	-0.0544457764239184	0.0960303779756637	-0.443317497546116	0.334425944698279	0.570738575366263	0.668383006332539	FALSE	0	0
SUGAR-PHOSPHATASE-RXN	0.0614258071303668	0.110793761536904	-0.387229729239352	0.510081343500086	0.579294345101811	0.677586165389844	FALSE	0	0
ORNDECARBOX-RXN	-0.0635700955276486	0.114948198392158	-0.529048881417489	0.401908690362192	0.580241120124256	0.677877847068241	FALSE	0	0
RXN-11591	-0.0405791915772369	0.0752186877981716	-0.34517468730715	0.264016304152676	0.589553731965675	0.687930645222853	FALSE	0	0
GLYCPDIESTER-RXN	0.0562200115244207	0.107135340249107	-0.377620873348912	0.490060896397753	0.599752180513123	0.695655273817131	FALSE	0	0
RXN-14073	0.0562200115244207	0.107135340249107	-0.377620873348912	0.490060896397753	0.599752180513123	0.695655273817131	FALSE	0	0
RXN-14136	0.0562200115244207	0.107135340249107	-0.377620873348912	0.490060896397753	0.599752180513123	0.695655273817131	FALSE	0	0
RXN-20556	0.0562200115244207	0.107135340249107	-0.377620873348912	0.490060896397753	0.599752180513123	0.695655273817131	FALSE	0	0
RXN-20557	0.0562200115244207	0.107135340249107	-0.377620873348912	0.490060896397753	0.599752180513123	0.695655273817131	FALSE	0	0
3.2.2.24-RXN	0.0715509973120436	0.141266448469297	-0.500502639371522	0.643604633995609	0.612507969253797	0.709603988217748	FALSE	0	0
2.9.1.1-RXN	0.0581320463682138	0.117390093122053	-0.41723510845686	0.533499201193288	0.620456111174521	0.717320277915516	FALSE	0	0
2OXOGLUTDECARB-RXN	-0.0560682756089523	0.113283598322244	-0.514806320622695	0.402669769404791	0.620644396838425	0.717320277915516	FALSE	0	0
URPHOS-RXN	0.0569821768969843	0.116547327140608	-0.414972225998792	0.528936579792761	0.62489920003025	0.721380074144184	FALSE	0	0
RXN-9789	0.0704175024019743	0.144824629344945	-0.516044865667904	0.656879870471853	0.626806928433872	0.722724002891725	FALSE	0	0
RXN-11328	0.0652982406034346	0.138092516957207	-0.493902669309199	0.624499150516068	0.636314030193242	0.731949393311043	FALSE	0	0
RXN-16750	0.0652982406034346	0.138092516957207	-0.493902669309199	0.624499150516068	0.636314030193242	0.731949393311043	FALSE	0	0
3.6.1.17-RXN	-0.0504661114527534	0.107678926799045	-0.486508231411372	0.385576008505866	0.639304014467533	0.733516017929456	FALSE	0	0
RXN-19040	0.0650326350790405	0.139337355467984	-0.499209205676619	0.6292744758347	0.640694546524803	0.733516017929456	FALSE	0	0
RXN0-6359	0.0650326350790405	0.139337355467984	-0.499209205676619	0.6292744758347	0.640694546524803	0.733516017929456	FALSE	0	0
THIOSULFATE-SULFURTRANSFERASE-RXN	0.0650326350790405	0.139337355467984	-0.499209205676619	0.6292744758347	0.640694546524803	0.733516017929456	FALSE	0	0
RXN0-6575	-0.0324702959875909	0.0724539712906987	-0.325870167068933	0.260929575093751	0.654044459391999	0.747919075916498	FALSE	0	0
DGTPTRIPHYDRO-RXN	0.0311567700121622	0.0718953665858623	-0.259981050480857	0.322294590505182	0.664751295699757	0.759269400023694	FALSE	0	0
RXN-8348	0.0639951426626577	0.149435096222785	-0.541137152858894	0.66912743818421	0.668471247512102	0.762622127443384	FALSE	0	0
PHOSPHASERDECARB-RXN	-0.0291176746967645	0.0685796945067513	-0.30682879485536	0.248593445461831	0.671141726981157	0.76477111210514	FALSE	0	0
N-ACYLNEURAMINATE-9-PHOSPHATASE-RXN	-0.0525242649963669	0.124944034465799	-0.558480846141757	0.453432316149024	0.67420617046655	0.766292941667928	FALSE	0	0
PGLYCEROLTRANSI-RXN	-0.0534523490594228	0.127415690925413	-0.569417818243518	0.462513120124673	0.674842343691097	0.766292941667928	FALSE	0	0
RXN-9989	-0.0525242649963669	0.124944034465799	-0.558480846141757	0.453432316149024	0.67420617046655	0.766292941667928	FALSE	0	0
RXN0-742	-0.0374519631202013	0.0912228243707062	-0.406855660850667	0.331951734610265	0.681399055484683	0.772835334808766	FALSE	0	0
FPPSYN-RXN	0.0241051146464089	0.0590415276946996	-0.214981526230296	0.263191755523114	0.68307260030793	0.773830498250942	FALSE	0	0
RXN-8999	0.061331560397679	0.152429880938509	-0.555928013088863	0.678591133884221	0.687419714171531	0.777848617199917	FALSE	0	0
2.4.1.57-RXN	-0.0560152283626673	0.142874164973062	-0.634579257872697	0.522548801147363	0.695013968338683	0.785527415378139	FALSE	0	0
RXN0-6377	-0.0952859458233794	0.245952931254667	-1.09126390309322	0.900692011446457	0.698448727034287	0.788492639578777	FALSE	0	0
LAUROYLACYLTRAN-RXN	0.0426768937136584	0.116299813669451	-0.428275211872052	0.513628999299369	0.713651971623741	0.803788779163704	FALSE	0	0
RXN-20792	0.0426768937136584	0.116299813669451	-0.428275211872052	0.513628999299369	0.713651971623741	0.803788779163704	FALSE	0	0
LYSINE-23-AMINOMUTASE-RXN	0.0501113270478824	0.14427052991233	-0.534107234378972	0.634329888474736	0.728333814619222	0.819375541446625	FALSE	0	0
GLCNACPTRANS-RXN	0.0408353570792392	0.118597183766595	-0.43941986989955	0.521090584058029	0.730605805001371	0.820033305382601	FALSE	0	0
RXN-11841	0.036854905780515	0.10701875776564	-0.396513882325584	0.470223693886614	0.730562031505776	0.820033305382601	FALSE	0	0
2.1.1.113-RXN	0.0418062410738926	0.125276128948056	-0.465495145284316	0.549107627432101	0.73859633007658	0.828045712611806	FALSE	0	0
2.3.1.128-RXN	-0.0248757240857969	0.0809435780397227	-0.352653966446488	0.302902518274894	0.758598463008121	0.84949044475103	FALSE	0	0
LYSDECARBOX-RXN	0.0315364927907146	0.107878976872079	-0.405315723075586	0.468388708657015	0.77003268295283	0.858999576725319	FALSE	0	0
RXN-14971	-0.0231412650485581	0.080649124999959	-0.349727129926453	0.303444599829337	0.774160112357387	0.858999576725319	FALSE	0	0
RXN-15378	-0.0231412650485581	0.080649124999959	-0.349727129926453	0.303444599829337	0.774160112357387	0.858999576725319	FALSE	0	0
RXN-21393	-0.0231412650485581	0.080649124999959	-0.349727129926453	0.303444599829337	0.774160112357387	0.858999576725319	FALSE	0	0
RXN-21394	-0.0231412650485581	0.080649124999959	-0.349727129926453	0.303444599829337	0.774160112357387	0.858999576725319	FALSE	0	0
RXN1YI0-14	-0.0231412650485581	0.080649124999959	-0.349727129926453	0.303444599829337	0.774160112357387	0.858999576725319	FALSE	0	0
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	-0.0231412650485581	0.080649124999959	-0.349727129926453	0.303444599829337	0.774160112357387	0.858999576725319	FALSE	0	0
SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN	-0.0231412650485581	0.080649124999959	-0.349727129926453	0.303444599829337	0.774160112357387	0.858999576725319	FALSE	0	0
RXN0-5398	-0.0346611486662778	0.133206690807652	-0.57407707320311	0.504754775870554	0.794705058831177	0.880790555511864	FALSE	0	0
3.2.1.55-RXN	-0.0396000559913626	0.157237027560338	-0.676326004805422	0.597125892822696	0.801157447698741	0.883313567007377	FALSE	0	0
3.4.24.55-RXN	-0.0377058114377997	0.149999088493169	-0.645121974309528	0.569710351433928	0.801525273765953	0.883313567007377	FALSE	0	0
RXN-19757	-0.0396000559913626	0.157237027560338	-0.676326004805422	0.597125892822696	0.801157447698741	0.883313567007377	FALSE	0	0
RXN-19758	-0.0396000559913626	0.157237027560338	-0.676326004805422	0.597125892822696	0.801157447698741	0.883313567007377	FALSE	0	0
RXN-19769	-0.0396000559913626	0.157237027560338	-0.676326004805422	0.597125892822696	0.801157447698741	0.883313567007377	FALSE	0	0
2.4.1.212-RXN	0.0350833029009983	0.15377468777699	-0.587622019742021	0.657788625544017	0.819531612829817	0.899156854087353	FALSE	0	0
FOLYLPOLYGLUTAMATESYNTH-RXN	0.0179071743553267	0.0793483705116745	-0.30341132984692	0.339225678557574	0.821451940771162	0.899156854087353	FALSE	0	0
FORMYLTHFGLUSYNTH-RXN	0.0179071743553267	0.0793483705116745	-0.30341132984692	0.339225678557574	0.821451940771162	0.899156854087353	FALSE	0	0
RXN-11627	0.0350833029009983	0.15377468777699	-0.587622019742021	0.657788625544017	0.819531612829817	0.899156854087353	FALSE	0	0
RXN-6341	0.0179071743553267	0.0793483705116745	-0.30341132984692	0.339225678557574	0.821451940771162	0.899156854087353	FALSE	0	0
RXN0-2921	0.0179071743553267	0.0793483705116745	-0.30341132984692	0.339225678557574	0.821451940771162	0.899156854087353	FALSE	0	0
URITRANS-RXN	-0.0254214310747782	0.129658775043134	-0.550470192440657	0.4996273302911	0.844559994684081	0.923410927821065	FALSE	0	0
2.7.9.3-RXN	-0.020732400028427	0.107415522204778	-0.455707872119116	0.414243072062262	0.846950188016002	0.924416582226119	FALSE	0	0
3-OXOACYL-ACP-REDUCT-RXN	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
DARAB5PISOM-RXN	0.0156140212017926	0.108510181235288	-0.423794235078754	0.455022277482339	0.885583757545404	0.924416582226119	FALSE	0	0
DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
GPPSYN-RXN	-0.0163352583851926	0.106374046882001	-0.447093311885929	0.414422795115544	0.877953270124627	0.924416582226119	FALSE	0	0
NITRIC-OXIDE-REDUCTASE-RXN	-0.0192759262537243	0.129337864254505	-0.543025170390456	0.504473317883007	0.881525663612515	0.924416582226119	FALSE	0	0
RXN-10655	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-10659	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-11476	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-11480	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-13008	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-16616	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-16622	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-16626	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-16630	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-19025	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
RXN-19026	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
RXN-19242	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
RXN-19243	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
RXN-19244	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
RXN-19245	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
RXN-19246	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
RXN-19247	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
RXN-19248	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
RXN-20897	-0.0275410647199468	0.169391652446301	-0.713486750024026	0.658404620584132	0.870842767398204	0.924416582226119	FALSE	0	0
RXN-21614	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21618	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21622	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21626	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21631	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21635	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21645	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21650	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21655	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21660	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21665	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21670	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21676	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21681	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21686	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21691	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21696	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-21702	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-9514	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-9518	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-9524	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-9528	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-9532	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-9536	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-9540	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-9552	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-9556	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-9633	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN0-2142	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN1G-157	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN1G-349	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN1G-469	0.00608237811144896	0.0482522642481813	-0.189313510583153	0.201478266806051	0.899689389697436	0.924416582226119	FALSE	0	0
RXN-18694	0.0128287630346222	0.123018570346735	-0.485330717217037	0.510988243286282	0.916944655736268	0.940158444489085	FALSE	0	0
RXN-8342	0.0128287630346222	0.123018570346735	-0.485330717217037	0.510988243286282	0.916944655736268	0.940158444489085	FALSE	0	0
PHOSPHASERSYN-RXN	-0.00617477812998724	0.0675344166455496	-0.279653081449734	0.267303525189759	0.927149673012959	0.949620107659216	FALSE	0	0
BIPHENYL-23-DIOL-12-DIOXYGENASE-RXN	0.0107167281159236	0.132024098830277	-0.523910330779417	0.545343787011264	0.935304757382736	0.953139348035055	FALSE	0	0
RXN-11542	0.0107167281159236	0.132024098830277	-0.523910330779417	0.545343787011264	0.935304757382736	0.953139348035055	FALSE	0	0
RXN-17343	0.0107167281159236	0.132024098830277	-0.523910330779417	0.545343787011264	0.935304757382736	0.953139348035055	FALSE	0	0
RXN-17344	0.0107167281159236	0.132024098830277	-0.523910330779417	0.545343787011264	0.935304757382736	0.953139348035055	FALSE	0	0
RXN-982	-0.00966969777803595	0.119465531473046	-0.493441269003911	0.474101873447839	0.935488619367739	0.953139348035055	FALSE	0	0
2.4.1.129-RXN	-0.00440302251259794	0.0625610212440636	-0.257741731775064	0.248935686749868	0.94389149141252	0.954628225745831	FALSE	0	0
DAPASYN-RXN	-0.00553917507839108	0.0800117821012934	-0.329544141753304	0.318465791596522	0.944806947703179	0.954628225745831	FALSE	0	0
RXN-11291	-0.00440302251259794	0.0625610212440636	-0.257741731775064	0.248935686749868	0.94389149141252	0.954628225745831	FALSE	0	0
RXN-11348	-0.00440302251259794	0.0625610212440636	-0.257741731775064	0.248935686749868	0.94389149141252	0.954628225745831	FALSE	0	0
RXN-11350	-0.00440302251259794	0.0625610212440636	-0.257741731775064	0.248935686749868	0.94389149141252	0.954628225745831	FALSE	0	0
RXN-14712	-0.00440302251259794	0.0625610212440636	-0.257741731775064	0.248935686749868	0.94389149141252	0.954628225745831	FALSE	0	0
RXN-15521	-0.00440302251259794	0.0625610212440636	-0.257741731775064	0.248935686749868	0.94389149141252	0.954628225745831	FALSE	0	0
RXN-16650	-0.00440302251259794	0.0625610212440636	-0.257741731775064	0.248935686749868	0.94389149141252	0.954628225745831	FALSE	0	0
