Proteins	log fold change (Industrial calculus - CMC)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (CMC)	structural.zero (Industrial calculus)
3.4.11.7-RXN	-0.278311305296396	0.134802757489747	-0.825520901479654	0.268898290886862	0.081	0.0904395116537181	FALSE	0	0
RXN-20784	0.165936855262104	0.0897199059202371	-0.198266328726524	0.530140039250732	0.095	0.105953436807095	FALSE	0	0
CARBAMATE-KINASE-RXN	-0.218676579239483	0.117882927059293	-0.697202909963263	0.259849751484298	0.096	0.10683185840708	FALSE	0	0
PYRIMSYN1-RXN	-0.0605671997065267	0.120273301209891	-0.548796860673939	0.427662461260885	0.096	0.10683185840708	FALSE	0	0
3.4.24.57-RXN	-0.150292718356565	0.122510250617938	-0.64760290708954	0.347017470376411	0.1	0.110915104740904	FALSE	0	0
TETRAACYLDISACC4KIN-RXN	0.165936855262104	0.0897199059202371	-0.198266328726524	0.530140039250732	0.1	0.110915104740904	FALSE	0	0
2.7.1.148-RXN	0.19116954424179	0.103643847377787	-0.2295555872511	0.611894675734679	0.1	0.110915104740904	FALSE	0	0
LIPIDADISACCHARIDESYNTH-RXN	0.126013792048892	0.0724884073996612	-0.168240961190507	0.42026854528829	0.105	0.116332599118943	FALSE	0	0
RXN0-1147	-0.243646394113479	0.132933816817177	-0.783269333393185	0.295976545166227	0.106	0.117311331133113	FALSE	0	0
RXN-11574	-0.338611607182504	0.179429882526471	-1.06697766874461	0.389754454379606	0.113	0.124920879120879	FALSE	0	0
GLYCOLATE-REDUCTASE-RXN	-0.123304431077649	0.22687155754937	-1.04425216021813	0.797643298062831	0.114	0.125888035126235	FALSE	0	0
RXN-20785	0.126013792048892	0.0724884073996612	-0.168240961190507	0.42026854528829	0.119	0.131265350877193	FALSE	0	0
BETA-PHOSPHOGLUCOMUTASE-RXN	0.0631087039797853	0.136720449789056	-0.491885448307886	0.618102856267457	0.133	0.146547645125958	FALSE	0	0
RXN0-5398	0.249751305904042	0.147888884698607	-0.350579268803022	0.850081880611105	0.147	0.161796498905908	FALSE	0	0
ARGININE-DEIMINASE-RXN	0.33555776608161	0.195531286471905	-0.45816929339358	1.1292848255568	0.149	0.163818579234973	FALSE	0	0
3.4.24.15-RXN	-0.213313169058575	0.124114978623121	-0.717137486879504	0.290511148762353	0.154	0.169131004366812	FALSE	0	0
RXN-12472	-0.150011700865675	0.127198759824221	-0.666354120669048	0.366330718937699	0.163	0.178820065430752	FALSE	0	0
3.4.21.26-RXN	-0.248788192756834	0.145035796359511	-0.837537125166777	0.339960739653109	0.165	0.180816993464052	FALSE	0	0
PGLYCEROLTRANSI-RXN	0.370849415993497	0.219482608372368	-0.520104090694422	1.26180292268142	0.18	0.197040261153428	FALSE	0	0
1.3.99.15-RXN	0.223564859385008	0.142425853716496	-0.354589440642478	0.801719159412494	0.186	0.203386956521739	FALSE	0	0
2.1.1.34-RXN	-0.206658830589518	0.129134149064494	-0.730857644315007	0.317539983135971	0.199	0.217365906623236	FALSE	0	0
RXN-20482	0.0615856931674488	0.0746491319336486	-0.241440165513146	0.364611551848043	0.2	0.21822125813449	FALSE	0	0
RXN-20481	0.0615856931674488	0.0746491319336486	-0.241440165513146	0.364611551848043	0.214	0.233243770314193	FALSE	0	0
RXN-20498	0.0615856931674488	0.0746491319336486	-0.241440165513146	0.364611551848043	0.219	0.238435064935065	FALSE	0	0
MALONYL-COA-ACP-TRANSACYL-RXN	0.0615856931674488	0.0746491319336486	-0.241440165513146	0.364611551848043	0.225	0.244438444924406	FALSE	0	0
RXN-20490	0.0615856931674488	0.0746491319336486	-0.241440165513146	0.364611551848043	0.225	0.244438444924406	FALSE	0	0
ANTHRANSYN-RXN	0.106090227547566	0.0980829736770035	-0.292061452860963	0.504241907956094	0.255	0.276731391585761	FALSE	0	0
4OH2OXOGLUTARALDOL-RXN	-0.206558748099621	0.145187670823593	-0.795924189887479	0.382806693688236	0.256	0.277218514531755	FALSE	0	0
CEPHALOSPORIN-C-DEACETYLASE-RXN	0.0153419876411625	0.219691419053603	-0.876459151622569	0.907143126904894	0.256	0.277218514531755	FALSE	0	0
2.1.1.113-RXN	0.236165756858173	0.169632093854697	-0.45242779498374	0.924759308700085	0.265	0.286655913978495	FALSE	0	0
3.4.14.11-RXN	-0.215529478595784	0.153897514658224	-0.840251097188333	0.409192139996764	0.276	0.298234156820623	FALSE	0	0
RXN0-1441	-0.0146918159547225	0.0835247401589498	-0.353746744687666	0.324363112778221	0.294	0.317343347639485	FALSE	0	0
RXN-11291	-0.0495355857268383	0.0539541947977809	-0.268553754920685	0.169482583467008	0.305	0.328863879957128	FALSE	0	0
RXN-14126	-0.081533653494137	0.267644789176534	-1.16799360233445	1.00492629534618	0.307	0.330665952890792	FALSE	0	0
2.1.1.100-RXN	0.0644618018774297	0.173705589481518	-0.640667434682779	0.769591038437638	0.313	0.33640811965812	FALSE	0	0
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN	0.156885150739043	0.146568555015422	-0.43808576303661	0.751856064514696	0.313	0.33640811965812	FALSE	0	0
RXN-14712	-0.0495355857268383	0.0539541947977809	-0.268553754920685	0.169482583467008	0.314	0.337122732123799	FALSE	0	0
RXN-15521	-0.0495355857268383	0.0539541947977809	-0.268553754920685	0.169482583467008	0.317	0.339980810234542	FALSE	0	0
S-2-HYDROXY-ACID-OXIDASE-RXN	0.040121099208712	0.147425386273283	-0.55832797996461	0.638570178382034	0.318	0.340690095846645	FALSE	0	0
RXN-11348	-0.0495355857268383	0.0539541947977809	-0.268553754920685	0.169482583467008	0.32	0.342468085106383	FALSE	0	0
RXN-14124	-0.081533653494137	0.267644789176534	-1.16799360233445	1.00492629534618	0.326	0.348148619957537	FALSE	0	0
2.9.1.1-RXN	-0.0590585285725087	0.121630513788083	-0.552797570510143	0.434680513365126	0.326	0.348148619957537	FALSE	0	0
GAPOXNPHOSPHN-RXN	-0.0628032094196818	0.13561823582276	-0.613323105611738	0.487716686772374	0.335	0.356624338624339	FALSE	0	0
2.4.1.129-RXN	-0.0495355857268383	0.0539541947977809	-0.268553754920685	0.169482583467008	0.335	0.356624338624339	FALSE	0	0
RXN-16650	-0.0495355857268383	0.0539541947977809	-0.268553754920685	0.169482583467008	0.335	0.356624338624339	FALSE	0	0
3-NUCLEOTID-RXN	-0.081533653494137	0.267644789176534	-1.16799360233445	1.00492629534618	0.338	0.359437632135307	FALSE	0	0
RXN-11350	-0.0495355857268383	0.0539541947977809	-0.268553754920685	0.169482583467008	0.342	0.363307286166843	FALSE	0	0
RXN-14090	-0.081533653494137	0.267644789176534	-1.16799360233445	1.00492629534618	0.343	0.363985232067511	FALSE	0	0
RXN-969	0.040121099208712	0.147425386273283	-0.55832797996461	0.638570178382034	0.349	0.369962065331928	FALSE	0	0
PYRIMSYN3-RXN	0.0670501445170961	0.0691365157889364	-0.213598156681481	0.347698445715673	0.356	0.376985263157895	FALSE	0	0
2.1.1.17-RXN	0.287309999366321	0.22369874842242	-0.620758233586871	1.19537823231951	0.362	0.382935856992639	FALSE	0	0
RXN-14115	-0.081533653494137	0.267644789176534	-1.16799360233445	1.00492629534618	0.371	0.392044117647059	FALSE	0	0
RXN1YI0-11	-0.0628032094196818	0.13561823582276	-0.613323105611738	0.487716686772374	0.376	0.396494758909853	FALSE	0	0
DAPASYN-RXN	0.0633927490378934	0.10357936403562	-0.357070622945882	0.483856121021669	0.376	0.396494758909853	FALSE	0	0
DGTPTRIPHYDRO-RXN	0.0574501061176016	0.0794517412236999	-0.265071154134691	0.379971366369895	0.401	0.422414659685864	FALSE	0	0
ABC-7-RXN	-0.208163324541379	0.248396004970487	-1.21648600357688	0.800159354494118	0.404	0.425129707112971	FALSE	0	0
L-ASPARTATE-OXID-RXN	-0.110856090991096	0.106574337730729	-0.543477065510598	0.321764883528407	0.405	0.425736677115988	FALSE	0	0
2.4.1.230-RXN	-0.154805760020749	0.255427208679733	-1.19167045269207	0.882058932650571	0.407	0.42739248434238	FALSE	0	0
ABC-70-RXN	-0.208163324541379	0.248396004970487	-1.21648600357688	0.800159354494118	0.419	0.439534932221064	FALSE	0	0
RXN-15358	-0.154805760020749	0.255427208679733	-1.19167045269207	0.882058932650571	0.435	0.45584375	FALSE	0	0
RXN-15047	-0.130298536222821	0.119079131855995	-0.613680663340865	0.353083590895224	0.445	0.465837669094693	FALSE	0	0
TRANS-RXN0-277	-0.0543760837932354	0.108137039255112	-0.493340587822344	0.384588420235873	0.451	0.471627858627859	FALSE	0	0
RXN-12093	0.0862643955314599	0.0816181594259879	-0.245051082670924	0.417579873733844	0.452	0.472182762201454	FALSE	0	0
SIROHEME-FERROCHELAT-RXN	-0.165636235094722	0.149966502689242	-0.774400557915324	0.443128087725881	0.473	0.493096373056995	FALSE	0	0
1.2.3.3-RXN	-0.148595927999954	0.135619176379236	-0.699119642226143	0.401927786226234	0.473	0.493096373056995	FALSE	0	0
3.4.13.9-RXN	-0.0419272865204188	0.0953888254087141	-0.429142515676749	0.345287942635912	0.48	0.499875776397516	FALSE	0	0
RXN0-4401	0.159117127574119	0.154607093745749	-0.468484910478501	0.786719165626738	0.505	0.525367114788004	FALSE	0	0
RXN0-5329	0.100946319397859	0.313702737107952	-1.17247828475003	1.37437092354575	0.514	0.534177685950413	FALSE	0	0
GCVMULTI-RXN	-0.180772785455303	0.260556939267639	-1.2384607747402	0.876915203829594	0.516	0.535702786377709	FALSE	0	0
SUCCCOASYN-RXN	-0.0240307322401021	0.0772873090679454	-0.337765836571167	0.289704372090962	0.544	0.56418969072165	FALSE	0	0
3.5.2.12-RXN	-0.0569881485238569	0.139925130569324	-0.624991174727181	0.511014877679467	0.561	0.581221421215242	FALSE	0	0
MALTOSE-PHOSPHORYLASE-RXN	0.208460988813226	0.239188325004338	-0.7624846296199	1.17940660724635	0.629	0.651002057613169	FALSE	0	0
TRANS-RXN0-503	-0.172114974383546	0.285921896377636	-1.33276783023226	0.988537881465172	0.634	0.654829568788501	FALSE	0	0
DARAB5PISOM-RXN	0.0828931150699863	0.100378322569893	-0.324576156196233	0.490362386336205	0.634	0.654829568788501	FALSE	0	0
ABC-16-RXN	-0.172114974383546	0.285921896377636	-1.33276783023226	0.988537881465172	0.637	0.657253333333333	FALSE	0	0
TRANS-RXN0-504	-0.172114974383546	0.285921896377636	-1.33276783023226	0.988537881465172	0.642	0.661733606557377	FALSE	0	0
3.6.1.17-RXN	0.104396602227584	0.127206257662652	-0.411976253816235	0.620769458271403	0.662	0.681649948822927	FALSE	0	0
1.7.2.3-RXN	-0.0421326029229943	0.145642475489253	-0.63334424935883	0.549079043512841	0.681	0.699781409601635	FALSE	0	0
3.4.13.20-RXN	0.0636564197115002	0.15898107158323	-0.581701061113456	0.709013900536456	0.681	0.699781409601635	FALSE	0	0
RXN-19618	-0.0421326029229943	0.145642475489253	-0.63334424935883	0.549079043512841	0.686	0.7042	FALSE	0	0
RXN-19944	0.0636564197115002	0.15898107158323	-0.581701061113456	0.709013900536456	0.695	0.712711518858308	FALSE	0	0
RXN-19619	-0.0421326029229943	0.145642475489253	-0.63334424935883	0.549079043512841	0.697	0.714034623217923	FALSE	0	0
D-RIBULOKIN-RXN	0.114653480590654	0.152690313277747	-0.505167702786594	0.734474663967902	0.71	0.726612410986775	FALSE	0	0
N-ACETYLNEURAMINATE-SYNTHASE-RXN	0.131144006046751	0.199034519011193	-0.676803849047589	0.939091861141091	0.747	0.763701219512195	FALSE	0	0
2.7.9.3-RXN	0.0391075454144523	0.115045567064912	-0.427900989637605	0.50611608046651	0.748	0.763947208121827	FALSE	0	0
RXN-8992	-0.0849792847617951	0.15632727657672	-0.719564121755814	0.549605552232224	0.754	0.769294117647059	FALSE	0	0
24-DICHLOROPHENOL-6-MONOOXYGENASE-RXN	-0.0437138911099211	0.243710996055443	-1.03301854793092	0.945590765711075	0.763	0.777687943262411	FALSE	0	0
RXN-9866	-0.0437138911099211	0.243710996055443	-1.03301854793092	0.945590765711075	0.783	0.797265182186235	FALSE	0	0
NAG6PDEACET-RXN	-0.00288974315423207	0.0754330986836442	-0.309097985761349	0.303318499452884	0.807	0.820871587462083	FALSE	0	0
RXN-12979	0.118881884017767	0.202382715505868	-0.702657423402264	0.940421191437797	0.818	0.831220202020202	FALSE	0	0
3.5.1.80-RXN	-0.00288974315423207	0.0754330986836442	-0.309097985761349	0.303318499452884	0.825	0.837487386478305	FALSE	0	0
3.1.31.1-RXN	-0.0248155326609858	0.173487436114108	-0.729059211549306	0.679428146227334	0.845	0.856925403225807	FALSE	0	0
PHOSPHASERSYN-RXN	0.0338986071677327	0.0738545800999406	-0.265901899182046	0.333699113517511	0.847	0.858088620342397	FALSE	0	0
URITRANS-RXN	0.0264495286563911	0.141386993167329	-0.547487688039962	0.600386745352744	0.849	0.859249496981891	FALSE	0	0
RXN0-1863	0.00686326494066547	0.168983861204486	-0.679098893201593	0.692825423082924	0.877	0.886695477386935	FALSE	0	0
ASPAMINOTRANS-RXN	0.00831713961501324	0.0977763440274158	-0.388589828223437	0.405224107453463	0.884	0.892875502008032	FALSE	0	0
NADPYROPHOSPHAT-RXN	0.067659924169384	0.164816518508482	-0.601385592530944	0.736705440869712	0.893	0.901061183550652	FALSE	0	0
RXN-11737	0.00831713961501324	0.0977763440274158	-0.388589828223437	0.405224107453463	0.9	0.907214428857715	FALSE	0	0
RXN-13697	0.00831713961501324	0.0977763440274158	-0.388589828223437	0.405224107453463	0.906	0.912348348348348	FALSE	0	0
HOLOCYTOCHROME-C-SYNTHASE-RXN	0.00700660754436866	0.146157936739569	-0.586297468956595	0.600310684045332	0.942	0.947652	FALSE	0	0
RXN-18435	0.0131668305339554	0.0594405010583434	-0.228122095499627	0.254455756567538	0.954	0.958765234765235	FALSE	0	0
3.2.2.23-RXN	0.0131668305339554	0.0594405010583434	-0.228122095499627	0.254455756567538	0.959	0.961868394815553	FALSE	0	0
RXN-21266	0.0131668305339554	0.0594405010583434	-0.228122095499627	0.254455756567538	0.959	0.961868394815553	FALSE	0	0
GLYCERONE-KINASE-RXN	0.020347919006972	0.125387285802284	-0.48864112029811	0.529336958312054	0.971	0.972934262948207	FALSE	0	0
ALDOSE-1-EPIMERASE-RXN	0.00490376849812435	0.0844954057361422	-0.338091417306821	0.34789895430307	0.997	0.997992039800995	FALSE	0	0
ALDOSE1EPIM-RXN	0.00490376849812435	0.0844954057361422	-0.338091417306821	0.34789895430307	0.998	0.998	FALSE	0	0
